age,gender,city,education_level,employment_status,monthly_income,monthly_bill,internet_usage_gb,call_minutes,contract_type,support_tickets,customer_feedback,churn,tenure_months,financial_risk,education_level_encoded,contract_type_encoded,emp_Employed,emp_Retired,emp_Self-Employed,emp_Student,emp_Unemployed,feedback_category,count_billing,count_support,count_helpful,count_poor,count_expensive,count_unreliable,count_happy,count_satisfied,count_drops,count_slow,monthly_income_scaled,age_scaled,anomaly_pay_not_use,anomaly_happy_leaver,anomaly_genz_call_enthusiast
59,0,Multan,Secondary,Student,5149.0,4065.0,1.7,250.0,Monthly,1,Service is unreliable during peak hours,1,76,0,1,0,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.001568421052631579,0.6612903225806451,0,0,0
46,0,Karachi,Primary,Retired,78686.0,5427.0,17.5,78.0,Monthly,2,Network quality is good overall,1,76,0,0,0,False,True,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.7160328947368421,0.45161290322580644,0,0,0
33,1,Hyderabad,Bachelor,Employed,33961.0,2508.0,9.3,204.0,12-Month,0,Billing issues occurred multiple times,0,76,0,2,2,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.3048526315789474,0.24193548387096775,0,0,0
63,1,Multan,Bachelor,Student,23405.0,4935.0,12.4,212.0,6-Month,0,Coverage is poor in my location,0,76,0,2,1,False,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0.19373684210526315,0.7258064516129032,0,0,0
56,1,Hyderabad,PhD,Employed,48376.0,8058.0,13.2,176.0,6-Month,3,Billing issues occurred multiple times,1,76,0,4,1,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.45658947368421055,0.6129032258064516,0,0,0
27,0,Rawalpindi,Bachelor,Self-Employed,41994.0,3333.0,16.2,96.0,6-Month,2,Network quality is good overall,0,76,0,2,1,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.3894105263157895,0.14516129032258066,0,0,0
59,0,Lahore,Secondary,Employed,20765.0,5842.0,3.1,190.0,Monthly,1,Internet speed is very slow,1,76,0,1,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.16594736842105262,0.6612903225806451,0,0,0
59,1,Gujranwala,Primary,Employed,53151.0,5555.0,32.0,76.0,Monthly,2,Satisfied with the service,1,76,0,0,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.5068526315789473,0.6612903225806451,0,0,0
54,0,Sialkot,Bachelor,Employed,25564.0,9143.0,9.3,253.0,6-Month,1,Happy with data packages,0,76,0,2,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.21646315789473683,0.5806451612903226,0,0,0
58,0,Peshawar,Primary,Employed,19004.0,7200.0,57.4,152.0,Monthly,1,Satisfied with the service,1,76,0,0,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.14741052631578946,0.6451612903225806,0,0,0
30,0,Sialkot,Secondary,Student,39846.0,2253.0,23.5,310.0,Monthly,0,Too expensive compared to competitors,0,76,0,1,0,False,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0.3668,0.1935483870967742,0,0,0
52,1,Quetta,PhD,Employed,50291.0,4119.0,7.0,212.0,Monthly,2,Billing issues occurred multiple times,1,76,0,4,0,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.47674736842105264,0.5483870967741935,0,0,0
54,0,Sialkot,Bachelor,Employed,14619.0,6767.0,28.7,141.0,6-Month,1,Service is unreliable during peak hours,0,76,0,2,1,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.10125263157894737,0.5806451612903226,0,0,0
40,1,Quetta,Bachelor,Employed,20382.0,7579.0,21.9,116.0,6-Month,4,Network quality is good overall,1,76,0,2,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.1619157894736842,0.3548387096774194,0,0,0
23,1,Quetta,Master,Employed,16215.0,4077.0,13.3,110.0,Monthly,0,Network quality is good overall,0,76,0,3,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.11805263157894737,0.08064516129032258,0,0,0
33,0,Hyderabad,Secondary,Employed,17461.0,6154.0,13.2,206.0,12-Month,2,Happy with data packages,1,76,0,1,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.13116842105263157,0.24193548387096775,0,0,0
21,1,Hyderabad,PhD,Employed,60441.0,6313.0,6.1,209.0,6-Month,0,Frequent call drops in my area,0,76,0,4,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.5835894736842105,0.04838709677419355,0,0,1
55,1,Gujranwala,Bachelor,Self-Employed,20711.0,2676.0,16.8,127.0,Monthly,1,Customer support was helpful,0,76,0,2,0,False,False,True,False,False,2,0,1,1,0,0,0,0,0,0,0,0.16537894736842104,0.5967741935483871,0,0,0
68,0,Lahore,Bachelor,Employed,21932.0,7619.0,26.3,292.0,Monthly,1,Billing issues occurred multiple times,1,76,0,2,0,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.1782315789473684,0.8064516129032258,0,0,0
40,1,Lahore,Secondary,Employed,30120.0,3299.0,10.3,195.0,Monthly,0,Happy with data packages,0,76,0,1,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.26442105263157895,0.3548387096774194,0,0,0
64,0,Karachi,Secondary,Employed,13897.0,8443.0,23.4,55.0,6-Month,2,Frequent call drops in my area,1,76,0,1,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.09365263157894736,0.7419354838709677,0,0,0
32,0,Lahore,Secondary,Self-Employed,43300.0,1668.0,52.0,214.0,Monthly,2,Network quality is good overall,1,76,0,1,0,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.4031578947368421,0.22580645161290322,0,0,0
54,1,Peshawar,Primary,Unemployed,51621.0,5460.0,30.0,203.0,6-Month,1,Coverage is poor in my location,0,76,0,0,1,False,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0.49074736842105265,0.5806451612903226,0,0,0
37,0,Quetta,Secondary,Self-Employed,34765.0,8036.0,10.8,164.0,Monthly,1,Customer support was helpful,0,76,0,1,0,False,False,True,False,False,2,0,1,1,0,0,0,0,0,0,0,0.3133157894736842,0.3064516129032258,0,0,0
68,1,Karachi,Bachelor,Employed,21545.0,3601.0,43.9,141.0,6-Month,1,Service is unreliable during peak hours,0,76,0,2,1,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.1741578947368421,0.8064516129032258,0,0,0
62,0,Peshawar,Bachelor,Self-Employed,12993.0,6390.0,17.6,166.0,12-Month,1,Too expensive compared to competitors,0,76,0,2,2,False,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,0.08413684210526316,0.7096774193548387,0,0,0
55,0,Lahore,Secondary,Student,16412.0,7961.0,15.5,49.0,12-Month,2,Service is unreliable during peak hours,1,76,0,1,2,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.12012631578947368,0.5967741935483871,0,0,0
64,1,Lahore,Bachelor,Self-Employed,31589.0,2233.0,2.8,261.0,6-Month,1,Service is unreliable during peak hours,0,75,0,2,1,False,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0.2798842105263158,0.7419354838709677,0,0,0
41,0,Karachi,Master,Employed,16650.0,16198.0,6.2,110.0,12-Month,3,Internet speed is very slow,1,75,0,3,2,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.12263157894736842,0.3709677419354839,0,0,0
23,0,Gujranwala,Secondary,Self-Employed,56313.0,7584.0,9.8,203.0,Monthly,0,Network quality is good overall,0,75,0,1,0,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.5401368421052631,0.08064516129032258,0,0,1
42,1,Sialkot,Secondary,Employed,21648.0,4885.0,5.4,159.0,Monthly,0,Network quality is good overall,0,75,0,1,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.1752421052631579,0.3870967741935484,0,0,0
29,1,Karachi,Secondary,Student,184748.0,23304.0,13.2,44.0,6-Month,1,Billing issues occurred multiple times,0,75,0,1,1,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0.7160328947368421,0.1774193548387097,0,0,0
44,0,Rawalpindi,Bachelor,Retired,29260.0,4899.0,23.1,156.0,6-Month,2,Coverage is poor in my location,0,75,0,2,1,False,True,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.2553684210526316,0.41935483870967744,0,0,0
52,1,Faisalabad,Master,Self-Employed,22501.0,4647.0,33.6,103.0,Monthly,0,Internet speed is very slow,0,75,0,3,0,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0.18422105263157895,0.5483870967741935,0,0,0
34,0,Quetta,Primary,Employed,10973.0,7647.0,22.2,208.0,12-Month,3,Happy with data packages,1,75,0,0,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.06287368421052632,0.25806451612903225,0,0,0
59,1,Gujranwala,Bachelor,Student,45681.0,5451.0,24.9,87.0,Monthly,1,Happy with data packages,0,75,0,2,0,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.42822105263157895,0.6612903225806451,0,0,0
37,1,Quetta,Bachelor,Self-Employed,45016.0,855.0,25.6,125.0,12-Month,0,Too expensive compared to competitors,0,75,0,2,2,False,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,0.42122105263157894,0.3064516129032258,0,0,0
52,0,Quetta,Secondary,Employed,16541.0,15901.0,13.9,151.0,6-Month,3,Service is unreliable during peak hours,1,75,0,1,1,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.12148421052631579,0.5483870967741935,0,0,0
68,1,Lahore,Primary,Employed,13339.0,3029.0,43.1,128.0,Monthly,0,Too expensive compared to competitors,0,75,0,0,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.08777894736842105,0.8064516129032258,0,0,0
28,0,Sialkot,Master,Self-Employed,17461.0,5768.0,19.5,146.0,12-Month,2,Happy with data packages,0,75,0,3,2,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.13116842105263157,0.16129032258064516,0,0,0
22,0,Karachi,Master,Employed,21558.0,3604.0,13.6,349.0,12-Month,0,Satisfied with the service,0,75,0,3,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.17429473684210525,0.06451612903225806,0,0,1
21,0,Rawalpindi,Primary,Unemployed,46752.0,4135.0,8.5,53.0,Monthly,0,Service is unreliable during peak hours,0,75,0,0,0,False,False,False,False,True,1,0,0,0,0,0,1,0,0,0,0,0.43949473684210527,0.04838709677419355,0,0,0
22,1,Multan,Bachelor,Employed,44882.0,2166.0,34.6,312.0,Monthly,2,Coverage is poor in my location,1,75,0,2,0,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.41981052631578947,0.06451612903225806,0,0,1
58,1,Quetta,Master,Self-Employed,33349.0,4816.0,29.0,63.0,6-Month,0,Frequent call drops in my area,0,75,0,3,1,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0.29841052631578946,0.6451612903225806,0,0,0
25,1,Hyderabad,Bachelor,Employed,8036.0,3401.0,5.9,49.0,Monthly,3,Internet speed is very slow,1,75,0,2,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.0319578947368421,0.11290322580645161,0,0,0
60,0,Hyderabad,Master,Employed,37964.0,1189.0,15.8,279.0,6-Month,1,Happy with data packages,0,75,0,3,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.3469894736842105,0.6774193548387096,0,0,0
66,1,Peshawar,Bachelor,Self-Employed,16555.0,2049.0,32.4,228.0,Monthly,3,Frequent call drops in my area,1,75,0,2,0,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0.12163157894736842,0.7741935483870968,0,0,0
20,1,Karachi,Bachelor,Self-Employed,13173.0,3835.0,33.4,362.0,Monthly,0,Billing issues occurred multiple times,0,75,0,2,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.08603157894736842,0.03225806451612903,0,0,1
57,1,Hyderabad,Master,Unemployed,42307.0,8852.0,21.6,482.0,Monthly,1,Satisfied with the service,0,75,0,3,0,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.3927052631578947,0.6290322580645161,0,0,0
28,0,Multan,Secondary,Student,72459.0,2925.0,19.6,34.0,Monthly,0,Service is unreliable during peak hours,0,75,0,1,0,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.7100947368421052,0.16129032258064516,0,0,0
26,1,Gujranwala,Secondary,Self-Employed,19781.0,7727.0,17.3,678.0,6-Month,1,Internet speed is very slow,0,75,0,1,1,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0.15558947368421053,0.12903225806451613,0,0,1
47,1,Rawalpindi,Secondary,Employed,15793.0,1551.0,38.1,128.0,12-Month,2,Internet speed is very slow,0,75,0,1,2,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.11361052631578947,0.46774193548387094,0,0,0
22,1,Lahore,Master,Employed,27984.0,18451.0,35.1,219.0,Monthly,2,Too expensive compared to competitors,1,75,0,3,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.24193684210526314,0.06451612903225806,0,0,1
18,1,Lahore,Master,Student,60979.0,5214.0,16.2,303.0,12-Month,2,Service is unreliable during peak hours,0,75,0,3,2,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.5892526315789474,0.0,0,0,1
67,1,Quetta,Secondary,Employed,22517.0,2333.0,3.0,181.0,Monthly,2,Coverage is poor in my location,1,75,0,1,0,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.18438947368421052,0.7903225806451613,0,0,0
41,1,Faisalabad,Secondary,Employed,49145.0,6473.0,5.5,74.0,12-Month,0,Network quality is good overall,0,75,0,1,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.4646842105263158,0.3709677419354839,0,0,0
38,1,Faisalabad,Master,Employed,71403.0,5830.0,9.7,98.0,Monthly,0,Internet speed is very slow,0,75,0,3,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.698978947368421,0.3225806451612903,0,0,0
47,1,Sialkot,Bachelor,Employed,15666.0,2808.0,19.8,232.0,Monthly,3,Coverage is poor in my location,1,74,0,2,0,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.11227368421052632,0.46774193548387094,0,0,0
49,0,Hyderabad,Primary,Student,45173.0,25851.0,26.5,69.0,Monthly,0,Internet speed is very slow,0,74,0,0,0,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,1,0.4228736842105263,0.5,0,0,0
66,0,Rawalpindi,Bachelor,Employed,62764.0,13558.0,17.7,173.0,6-Month,2,Service is unreliable during peak hours,0,74,0,2,1,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.6080421052631579,0.7741935483870968,0,0,0
67,1,Islamabad,Bachelor,Unemployed,45047.0,2639.0,10.6,168.0,Monthly,0,Service is unreliable during peak hours,0,74,0,2,0,False,False,False,False,True,1,0,0,0,0,0,1,0,0,0,0,0.4215473684210526,0.7903225806451613,0,0,0
66,1,Karachi,Secondary,Employed,17474.0,5233.0,16.0,78.0,Monthly,0,Coverage is poor in my location,0,74,0,1,0,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.13130526315789473,0.7741935483870968,0,0,0
60,1,Sialkot,Primary,Unemployed,31635.0,9715.0,5.8,262.0,12-Month,2,Satisfied with the service,0,74,0,0,2,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.2803684210526316,0.6774193548387096,0,0,0
40,0,Karachi,Secondary,Student,32202.0,7417.0,20.1,132.0,Monthly,0,Too expensive compared to competitors,0,74,0,1,0,False,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0.28633684210526317,0.3548387096774194,0,0,0
48,1,Multan,Primary,Student,59797.0,16086.0,39.7,219.0,Monthly,0,Internet speed is very slow,0,74,0,0,0,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,1,0.5768105263157894,0.4838709677419355,0,0,0
68,0,Karachi,Secondary,Employed,43278.0,24522.0,12.5,127.0,6-Month,0,Too expensive compared to competitors,0,74,0,1,1,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.4029263157894737,0.8064516129032258,0,0,0
18,0,Gujranwala,Bachelor,Employed,69843.0,8673.0,11.3,198.0,12-Month,1,Frequent call drops in my area,0,74,0,2,2,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.6825578947368421,0.0,0,0,1
52,0,Islamabad,PhD,Self-Employed,41971.0,3502.0,31.1,95.0,Monthly,1,Service is unreliable during peak hours,0,74,0,4,0,False,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0.38916842105263155,0.5483870967741935,0,0,0
38,1,Quetta,Bachelor,Employed,21102.0,4971.0,19.9,141.0,6-Month,1,Internet speed is very slow,0,74,0,2,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.16949473684210525,0.3225806451612903,0,0,0
33,1,Sialkot,Secondary,Employed,14515.0,4133.0,19.2,67.0,6-Month,1,Internet speed is very slow,0,74,0,1,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.1001578947368421,0.24193548387096775,0,0,0
38,0,Faisalabad,Bachelor,Employed,29577.0,8418.0,15.3,207.0,6-Month,1,Billing issues occurred multiple times,0,74,0,2,1,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.2587052631578947,0.3225806451612903,0,0,0
35,0,Multan,Primary,Employed,20053.0,14080.0,45.1,71.0,12-Month,3,Internet speed is very slow,1,74,0,0,2,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.15845263157894737,0.27419354838709675,0,0,0
28,0,Quetta,Primary,Employed,66126.0,4093.0,22.4,90.0,6-Month,0,Coverage is poor in my location,0,74,0,0,1,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.6434315789473685,0.16129032258064516,0,0,0
18,1,Hyderabad,Secondary,Retired,30513.0,1863.0,5.9,274.0,Monthly,1,Customer support was helpful,0,74,0,1,0,False,True,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.2685578947368421,0.0,0,0,1
18,1,Rawalpindi,Secondary,Employed,17732.0,9772.0,19.5,137.0,Monthly,0,Billing issues occurred multiple times,0,74,0,1,0,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.13402105263157896,0.0,0,0,0
52,1,Islamabad,Secondary,Employed,42526.0,4427.0,12.6,199.0,6-Month,3,Satisfied with the service,1,74,0,1,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.3950105263157895,0.5483870967741935,0,0,0
53,1,Gujranwala,PhD,Employed,24969.0,2678.0,17.6,259.0,Monthly,1,Network quality is good overall,0,74,0,4,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.2102,0.5645161290322581,0,0,0
46,1,Peshawar,Master,Self-Employed,24007.0,6497.0,28.0,111.0,6-Month,0,Satisfied with the service,0,74,0,3,1,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.20007368421052632,0.45161290322580644,0,0,0
59,0,Islamabad,Secondary,Unemployed,26430.0,9970.0,47.1,464.0,Monthly,0,Coverage is poor in my location,0,74,0,1,0,False,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0.22557894736842105,0.6612903225806451,0,0,0
53,1,Karachi,Primary,Employed,30432.0,5985.0,23.5,235.0,Monthly,0,Customer support was helpful,0,74,0,0,0,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.2677052631578947,0.5645161290322581,0,0,0
39,1,Lahore,Secondary,Employed,31293.0,3664.0,23.5,79.0,Monthly,1,Coverage is poor in my location,0,74,0,1,0,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.27676842105263155,0.3387096774193548,0,0,0
56,0,Sialkot,Secondary,Employed,9284.0,29750.0,31.0,101.0,Monthly,0,Service is unreliable during peak hours,1,74,1,1,0,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.045094736842105264,0.6129032258064516,0,1,0
63,1,Islamabad,Bachelor,Unemployed,43890.0,4433.0,2.6,81.0,6-Month,0,Customer support was helpful,0,74,0,2,1,False,False,False,False,True,2,0,1,1,0,0,0,0,0,0,0,0.4093684210526316,0.7258064516129032,0,0,0
42,0,Rawalpindi,Secondary,Student,20700.0,3570.0,28.4,169.0,12-Month,0,Happy with data packages,0,74,0,1,2,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.16526315789473683,0.3870967741935484,0,0,0
40,0,Gujranwala,Master,Employed,49937.0,4646.0,21.3,169.0,6-Month,0,Internet speed is very slow,0,74,0,3,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.47302105263157895,0.3548387096774194,0,0,0
41,0,Rawalpindi,Primary,Employed,36355.0,4186.0,18.3,129.0,12-Month,1,Coverage is poor in my location,0,74,0,0,2,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.3300526315789474,0.3709677419354839,0,0,0
46,1,Karachi,Secondary,Self-Employed,57359.0,3388.0,10.4,104.0,Monthly,0,Customer support was helpful,0,74,0,1,0,False,False,True,False,False,2,0,1,1,0,0,0,0,0,0,0,0.5511473684210526,0.45161290322580644,0,0,0
69,0,Quetta,Primary,Employed,28431.0,6174.0,35.4,195.0,12-Month,1,Service is unreliable during peak hours,0,73,0,0,2,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.24664210526315788,0.8225806451612904,0,0,0
29,1,Sialkot,Bachelor,Self-Employed,39802.0,4310.0,17.9,306.0,Monthly,1,Service is unreliable during peak hours,0,73,0,2,0,False,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0.3663368421052632,0.1774193548387097,0,0,0
29,0,Karachi,Master,Unemployed,29412.0,6418.0,6.3,89.0,Monthly,2,Service is unreliable during peak hours,1,73,0,3,0,False,False,False,False,True,1,0,0,0,0,0,1,0,0,0,0,0.25696842105263157,0.1774193548387097,0,0,0
40,1,Peshawar,Master,Employed,16773.0,4238.0,11.6,114.0,6-Month,4,Coverage is poor in my location,1,73,0,3,1,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.12392631578947369,0.3548387096774194,0,0,0
46,1,Quetta,Bachelor,Unemployed,22253.0,8851.0,5.4,138.0,6-Month,2,Network quality is good overall,1,73,0,2,1,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.18161052631578947,0.45161290322580644,0,0,0
54,1,Islamabad,Secondary,Employed,24289.0,2195.0,40.3,150.0,12-Month,0,Billing issues occurred multiple times,0,73,0,1,2,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.20304210526315788,0.5806451612903226,0,0,0
20,0,Multan,Master,Self-Employed,17648.0,5236.0,17.9,251.0,6-Month,1,Coverage is poor in my location,0,73,0,3,1,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.13313684210526316,0.03225806451612903,0,0,1
47,1,Quetta,Primary,Employed,117391.0,4908.0,9.6,88.0,Monthly,1,Internet speed is very slow,0,73,0,0,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.7160328947368421,0.46774193548387094,0,0,0
57,0,Faisalabad,Bachelor,Self-Employed,10012.0,5410.0,22.9,207.0,6-Month,1,Satisfied with the service,0,73,0,2,1,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.05275789473684211,0.6290322580645161,0,0,0
59,1,Faisalabad,Bachelor,Self-Employed,15606.0,4875.0,19.6,142.0,Monthly,0,Coverage is poor in my location,0,73,0,2,0,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.11164210526315789,0.6612903225806451,0,0,0
60,0,Lahore,Primary,Self-Employed,31907.0,4776.0,25.8,158.0,6-Month,0,Service is unreliable during peak hours,0,73,0,0,1,False,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0.28323157894736845,0.6774193548387096,0,0,0
26,0,Multan,Secondary,Student,52682.0,5300.0,10.6,210.0,6-Month,2,Network quality is good overall,0,73,0,1,1,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.5019157894736842,0.12903225806451613,0,0,1
56,1,Hyderabad,Secondary,Self-Employed,39139.0,4455.0,33.0,37.0,12-Month,3,Billing issues occurred multiple times,1,73,0,1,2,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.3593578947368421,0.6129032258064516,0,0,0
44,0,Faisalabad,Bachelor,Self-Employed,29449.0,2877.0,2.6,121.0,Monthly,1,Satisfied with the service,1,73,0,2,0,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.2573578947368421,0.41935483870967744,0,0,0
35,1,Islamabad,Bachelor,Employed,23673.0,2520.0,34.2,493.0,Monthly,1,Billing issues occurred multiple times,0,73,0,2,0,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.1965578947368421,0.27419354838709675,0,0,0
34,1,Peshawar,Secondary,Student,56766.0,6987.0,6.3,30.0,Monthly,2,Service is unreliable during peak hours,1,73,0,1,0,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.5449052631578948,0.25806451612903225,0,0,0
25,0,Faisalabad,Master,Employed,7913.0,2951.0,23.0,115.0,12-Month,4,Billing issues occurred multiple times,1,73,0,3,2,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.030663157894736844,0.11290322580645161,0,0,0
22,0,Sialkot,Bachelor,Employed,67030.0,2437.0,9.8,119.0,12-Month,1,Network quality is good overall,0,73,0,2,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.6529473684210526,0.06451612903225806,0,0,0
